XXXXXXXXXXX;;
Presidential Debate in Chicago;;
r;speaker;SANTORUM
r;speaker;QUESTION
r;speaker;BLITZER
r;speaker;HUCKABEE
r;speaker;HANNAH DEBELLA, COLLEGE STUDENT
r;speaker;GRAHAM
r;speaker;BASH
r;speaker;HEWITT
XXXXXXXXXXX;;
Republican Candidates Debate in Las Vegas, Nevada;;
"Former Governor Jeb Bush (FL); Ben Carson; Governor Chris Christie (NJ); Senator Ted Cruz (TX); Carly Fiorina; Governor John Kasich (OH); Senator Rand Paul (KY); Senator Marco Rubio (FL); Donald Trump;";;
r;speaker;BUSH
r;speaker;TRUMP
r;speaker;JOSH JACOB, COLLEGE STUDENT
r;speaker;QUESTION
r;speaker;CHRISTIE
r;speaker;RUBIO
r;speaker;BLITZER
r;speaker;CARSON
r;speaker;FIORINA
r;speaker;KASICH
r;speaker;CRUZ
r;speaker;PAUL
r;speaker;HEWITT
r;speaker;BASH
XXXXXXXXXXX;;
Democratic Candidates Debate in Manchester, New Hampshire;;
"Former Secretary of State Hillary Clinton; Former Governor Martin O'Malley (MD); Senator Bernie Sanders (VT);";;
d;speaker;SANDERS
d;speaker;CLINTON
d;speaker;RADDATZ
d;speaker;ANNOUNCER
d;speaker;MUIR
d;speaker;QUESTION
d;speaker;MCELVEEN
d;speaker;LEVESQUE
d;speaker;O'MALLEY
XXXXXXXXXXX;;
"Republican Candidates ""Undercard"" Debate in North Charleston, South Carolina";;
"Carly Fiorina; Former Governor Mike Huckabee (AR); Former Senator Rick Santorum (PA);";;
r;speaker;SANTORUM
r;speaker;SMITH
r;speaker;HUCKABEE
r;speaker;FIORINA
r;speaker;UNIDENTIFIED MALE
r;speaker;REGAN
XXXXXXXXXXX;;
Republican Candidates Debate in North Charleston, South Carolina;;
"Former Governor Jeb Bush (FL); Ben Carson; Governor Chris Christie (NJ); Senator Ted Cruz (TX); Governor John Kasich (OH); Senator Marco Rubio (FL); Donald Trump;";;
r;speaker;BARTIROMO
r;speaker;BUSH
r;speaker;TRUMP
r;speaker;UNKNOWN
r;speaker;AUDIENCE
r;speaker;RUBIO
r;speaker;CHRISTIE
r;speaker;CARSON
r;speaker;CRUZ
r;speaker;CAVUTO
r;speaker;KASICH
XXXXXXXXXXX;;
Democratic Candidates Debate in Charleston, South Carolina;;
"Former Secretary of State Hillary Clinton; Former Governor Martin O'Malley (MD); Senator Bernie Sanders (VT);";;
d;speaker;SANDERS
d;speaker;BROWNLEE
d;speaker;CLINTON
d;speaker;ANNOUNCER
d;speaker;HOLT
d;speaker;FRANCHESCA RAMSEY
d;speaker;FRANTA
d;speaker;MITCHELL
d;speaker;O'MALLEY
XXXXXXXXXXX;;
"Republican Candidates ""Undercard"" Debate in Des Moines, Iowa";;
"Carly Fiorina; Former Governor Jim Gilmore (VA); Former Governor Mike Huckabee (AR); Former Senator Rick Santorum (PA);";;
r;speaker;HUCKABEE
r;speaker;SANTORUM
r;speaker;HEMMER
r;speaker;FIORINA
r;speaker;GILMORE
r;speaker;MACCALLUM
XXXXXXXXXXX;;
Republican Candidates Debate in Des Moines, Iowa;;
"Former Governor Jeb Bush (FL); Ben Carson; Governor Chris Christie (NJ); Senator Ted Cruz (TX); Governor John Kasich (OH); Senator Rand Paul (KY); Senator Marco Rubio (FL);";;
r;speaker;BUSH
r;speaker;BAIER
r;speaker;WALLACE
r;speaker;QUESTION
r;speaker;RUBIO
r;speaker;CHRISTIE
r;speaker;CARSON
r;speaker;CRUZ
r;speaker;KASICH
r;speaker;KELLY
r;speaker;PAUL
XXXXXXXXXXX;;
Democratic Candidates Debate in Durham, New Hampshire;;
"Former Secretary of State Hillary Clinton; Senator Bernie Sanders (VT);";;
d;speaker;SANDERS
d;speaker;CLINTON
d;speaker;MADDOW
d;speaker;TODD
XXXXXXXXXXX;;
Republican Candidates Debate in Manchester, New Hampshire;;
"Former Governor Jeb Bush (FL); Ben Carson; Governor Chris Christie (NJ); Senator Ted Cruz (TX); Governor John Kasich (OH); Senator Marco Rubio (FL); Donald Trump;";;
r;speaker;BUSH
r;speaker;RADDATZ
r;speaker;TRUMP
r;speaker;MUIR
r;speaker;CHRISTIE
r;speaker;RUBIO
r;speaker;CARSON
r;speaker;O'CONNOR
r;speaker;MCELVEEN
r;speaker;KASICH
r;speaker;CRUZ
r;speaker;HAM
XXXXXXXXXXX;;
Democratic Candidates Debate in Milwaukee, Wisconsin;;
"Former Secretary of State Hillary Clinton; Senator Bernie Sanders (VT);";;
d;speaker;SANDERS
d;speaker;CLINTON
d;speaker;IFILL
d;speaker;WOODRUFF
XXXXXXXXXXX;;
Republican Candidates Debate in Greenville, South Carolina;;
"Former Governor Jeb Bush (FL); Ben Carson; Senator Ted Cruz (TX); Governor John Kasich (OH); Senator Marco Rubio (FL); Donald Trump;";;
r;speaker;CARSON
r;speaker;BUSH
r;speaker;TRUMP
r;speaker;GARRETT
r;speaker;RUBIO
r;speaker;MODERATOR
r;speaker;STRASSEL
r;speaker;KASICH
r;speaker;CRUZ
r;speaker;DICKERSON
XXXXXXXXXXX;;
Republican Candidates Debate in Houston, Texas;;
"Ben Carson; Senator Ted Cruz (TX); Governor John Kasich (OH); Senator Marco Rubio (FL); Donald Trump;";;
r;speaker;CARSON
r;speaker;ARRARAS
r;speaker;TRUMP
r;speaker;RUBIO
r;speaker;BLITZER
r;speaker;MODERATOR
r;speaker;KASICH
r;speaker;CRUZ
r;speaker;BASH
r;speaker;HEWITT
XXXXXXXXXXX;;
Republican Candidates Debate in Detroit, Michigan;;
"Senator Ted Cruz (TX); Governor John Kasich (OH); Senator Marco Rubio (FL); Donald Trump;";;
r;speaker;HANNITY
r;speaker;UNIDENTIFIABLE
r;speaker;BAIER
r;speaker;TRUMP
r;speaker;WALLACE
r;speaker;RUBIO
r;speaker;CRUZ
r;speaker;KASICH
r;speaker;KELLY
r;speaker;CUOMO
XXXXXXXXXXX;;
Democratic Candidates Debate in Flint, Michigan;;
"Former Secretary of State Hillary Clinton; Senator Bernie Sanders (VT);";;
d;speaker;SANDERS
d;speaker;CLINTON
d;speaker;QUESTION
d;speaker;COOPER
d;speaker;LEMON
XXXXXXXXXXX;;
Democratic Candidates Debate in Miami, Florida;;
"Former Secretary of State Hillary Clinton; Senator Bernie Sanders (VT);";;
d;speaker;SANDERS
d;speaker;CLINTON
d;speaker;SALINAS
d;speaker;UNKNOWN: [
d;speaker;SMITH
d;speaker;QUESTION
d;speaker;UNKNOWN [
d;speaker;RAMOS
d;speaker;QUESTION [
d;speaker;UNKNOWN
d;speaker;TUMULTY
XXXXXXXXXXX;;
Republican Candidates Debate in Miami, Florida;;
"Senator Ted Cruz (TX); Governor John Kasich (OH); Senator Marco Rubio (FL); Donald Trump;";;
r;speaker;TRUMP
r;speaker;TAPPER
r;speaker;RUBIO
r;speaker;DINAN
r;speaker;CRUZ
r;speaker;KASICH
r;speaker;HEWITT
r;speaker;BASH
XXXXXXXXXXX;;
Democratic Candidates Debate in Brooklyn, New York;;
"Former Secretary of State Hillary Clinton; Senator Bernie Sanders (VT);";;
d;speaker;SANDERS
d;speaker;CLINTON
d;speaker;LOUIS
d;speaker;BLITZER
d;speaker;MODERATOR
d;speaker;AUDIENCE MEMBER
d;speaker;BASH
XXXXXXXXXXX;;
Presidential Debate at Hofstra University in Hempstead, New York;;
Former Secretary of State Hillary Clinton (D) and Businessman Donald Trump (R);;
t;speaker;MODERATOR
t;speaker;HOLT
d;speaker;CLINTON
r;speaker;TRUMP
XXXXXXXXXXX;;
Vice Presidential Debate at Longwood University in Farmville, Virginia;;
Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN);;
t;speaker;MODERATOR
r;speaker;PENCE
t;speaker;QUIJANO
d;speaker;KAINE
XXXXXXXXXXX;;
Presidential Debate at Washington University in St. Louis, Missouri;;
Former Secretary of State Hillary Clinton (D) and Businessman Donald Trump (R);;
d;speaker;CLINTON
t;speaker;RADDATZ
t;speaker;QUESTION
t;speaker;COOPER
r;speaker;TRUMP
XXXXXXXXXXX;;
Presidential Debate at the University of Nevada in Las Vegas;;
Former Secretary of State Hillary Clinton (D) and Businessman Donald Trump (R);;
t;speaker;MODERATOR
d;speaker;CLINTON
r;speaker;TRUMP
t;speaker;WALLACE
XXXXXXXXXXX;;
